run_ID,Time,CH4_aq,H2_aq,HCO3,HS,SO4,pH,Temp,CH4_g,CO2_g,H2_g,H2S_g,Biomass_MET,Biomass_SRB,Rxn_rate_MET,Rxn_rate_SRB
4,41,1.13E-06,37.10106821,1.9813,5.80E-07,7.2608029,6.1009,28.2,1.42E-06,0.0243,90.999995,5.41E-09,1.05E-05,1.31E-05,3.02E-19,5.55E-19
4,41.5,1.13E-06,37.10106817,1.9813,5.87E-07,7.2608028,6.1009,28.2,1.43E-06,0.0243,90.999995,5.48E-09,1.05E-05,1.32E-05,3.02E-19,5.56E-19
4,42,1.13E-06,37.10106812,1.9813,5.95E-07,7.2608028,6.1009,28.2,1.43E-06,0.0243,90.999995,5.55E-09,1.05E-05,1.32E-05,3.02E-19,5.58E-19
4,42.5,1.14E-06,37.10106807,1.9813,6.03E-07,7.2608028,6.1009,28.2,1.44E-06,0.0243,90.999995,5.62E-09,1.05E-05,1.33E-05,3.02E-19,5.60E-19
4,43,1.14E-06,37.10106802,1.9813,6.11E-07,7.2608028,6.1009,28.2,1.44E-06,0.0243,90.999994,5.69E-09,1.05E-05,1.33E-05,3.02E-19,5.62E-19
4,43.5,1.15E-06,37.10106797,1.9813,6.18E-07,7.2608028,6.1009,28.2,1.45E-06,0.0243,90.999994,5.77E-09,1.05E-05,1.34E-05,3.03E-19,5.64E-19
4,44,1.15E-06,37.10106793,1.9813,6.26E-07,7.2608028,6.1009,28.2,1.46E-06,0.0243,90.999994,5.84E-09,1.05E-05,1.34E-05,3.03E-19,5.66E-19
4,44.5,1.15E-06,37.10106788,1.9813,6.34E-07,7.2608028,6.1009,28.2,1.46E-06,0.0243,90.999994,5.91E-09,1.05E-05,1.35E-05,3.03E-19,5.68E-19
4,45,1.16E-06,37.10106783,1.9813,6.42E-07,7.2608028,6.1009,28.2,1.47E-06,0.0243,90.999994,5.99E-09,1.05E-05,1.35E-05,3.03E-19,5.70E-19
4,45.5,1.16E-06,37.10106778,1.9813,6.50E-07,7.2608028,6.1009,28.2,1.47E-06,0.0243,90.999994,6.06E-09,1.05E-05,1.35E-05,3.03E-19,5.72E-19
4,46,1.17E-06,37.10106773,1.9813,6.58E-07,7.2608028,6.1009,28.2,1.48E-06,0.0243,90.999994,6.13E-09,1.05E-05,1.36E-05,3.03E-19,5.73E-19
4,46.5,1.17E-06,37.10106768,1.9813,6.66E-07,7.2608028,6.1009,28.2,1.48E-06,0.0243,90.999994,6.21E-09,1.05E-05,1.36E-05,3.04E-19,5.75E-19
4,47,1.18E-06,37.10106764,1.9813,6.74E-07,7.2608028,6.1009,28.2,1.49E-06,0.0243,90.999993,6.28E-09,1.05E-05,1.37E-05,3.04E-19,5.77E-19
4,47.5,1.18E-06,37.10106759,1.9813,6.82E-07,7.2608028,6.1009,28.2,1.49E-06,0.0243,90.999993,6.36E-09,1.06E-05,1.37E-05,3.04E-19,5.79E-19
4,48,1.18E-06,37.10106754,1.9813,6.90E-07,7.2608027,6.1009,28.2,1.50E-06,0.0243,90.999993,6.43E-09,1.06E-05,1.38E-05,3.04E-19,5.81E-19
4,48.5,1.19E-06,37.10106749,1.9813,6.98E-07,7.2608027,6.1009,28.2,1.50E-06,0.0243,90.999993,6.51E-09,1.06E-05,1.38E-05,3.04E-19,5.83E-19
4,49,1.19E-06,37.10106744,1.9813,7.06E-07,7.2608027,6.1009,28.2,1.51E-06,0.0243,90.999993,6.58E-09,1.06E-05,1.39E-05,3.04E-19,5.85E-19
4,49.5,1.20E-06,37.10106739,1.9813,7.14E-07,7.2608027,6.1009,28.2,1.51E-06,0.0243,90.999993,6.66E-09,1.06E-05,1.39E-05,3.05E-19,5.87E-19
4,50,1.20E-06,37.10106734,1.9813,7.22E-07,7.2608027,6.1009,28.2,1.52E-06,0.0243,90.999993,6.74E-09,1.06E-05,1.40E-05,3.05E-19,5.89E-19
5,0,7.91E-07,37.10107176,1.9813,2.81E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.62E-10,1.00E-04,1.00E-04,2.88E-18,4.22E-18
5,0.3,8.13E-07,37.10107154,1.9813,6.03E-08,7.2608034,6.1009,28.2,1.03E-06,0.0243,91.000003,5.62E-10,1.00E-04,1.00E-04,2.88E-18,4.23E-18
5,0.6,8.38E-07,37.10107129,1.9813,9.71E-08,7.2608033,6.1009,28.2,1.06E-06,0.0243,91.000002,9.06E-10,1.00E-04,1.00E-04,2.88E-18,4.24E-18
5,0.9,8.59E-07,37.10107108,1.9813,1.29E-07,7.2608033,6.1009,28.2,1.09E-06,0.0243,91.000002,1.21E-09,1.00E-04,1.01E-04,2.88E-18,4.24E-18
5,1.2,8.89E-07,37.10107079,1.9813,1.72E-07,7.2608033,6.1009,28.2,1.12E-06,0.0243,91.000001,1.60E-09,1.00E-04,1.01E-04,2.88E-18,4.25E-18
5,1.5,9.13E-07,37.10107055,1.9813,2.08E-07,7.2608032,6.1009,28.2,1.15E-06,0.0243,91.000001,1.94E-09,1.00E-04,1.01E-04,2.88E-18,4.26E-18
5,1.9,9.43E-07,37.10107026,1.9813,2.52E-07,7.2608032,6.1009,28.2,1.19E-06,0.0243,91,2.35E-09,1.00E-04,1.01E-04,2.89E-18,4.27E-18
5,2.3,9.78E-07,37.1010699,1.9813,3.05E-07,7.2608031,6.1009,28.2,1.24E-06,0.0243,90.999999,2.84E-09,1.00E-04,1.02E-04,2.89E-18,4.29E-18
5,2.6,9.99E-07,37.1010697,1.9813,3.35E-07,7.2608031,6.1009,28.2,1.26E-06,0.0243,90.999999,3.13E-09,1.00E-04,1.02E-04,2.89E-18,4.29E-18
5,2.9,1.02E-06,37.10106947,1.9813,3.69E-07,7.2608031,6.1009,28.2,1.29E-06,0.0243,90.999998,3.44E-09,1.00E-04,1.02E-04,2.89E-18,4.30E-18
5,3.2,1.05E-06,37.10106922,1.9813,4.06E-07,7.260803,6.1009,28.2,1.32E-06,0.0243,90.999997,3.79E-09,1.00E-04,1.02E-04,2.89E-18,4.31E-18
5,3.5,1.07E-06,37.10106895,1.9813,4.47E-07,7.260803,6.1009,28.2,1.36E-06,0.0243,90.999997,4.17E-09,1.00E-04,1.02E-04,2.89E-18,4.32E-18
5,3.9,1.10E-06,37.10106865,1.9813,4.91E-07,7.2608029,6.1009,28.2,1.40E-06,0.0243,90.999996,4.58E-09,1.00E-04,1.03E-04,2.89E-18,4.33E-18
5,4.3,1.14E-06,37.10106833,1.9813,5.41E-07,7.2608029,6.1009,28.2,1.44E-06,0.0243,90.999995,5.04E-09,1.00E-04,1.03E-04,2.89E-18,4.34E-18
5,4.8,1.17E-06,37.10106797,1.9813,5.95E-07,7.2608028,6.1009,28.2,1.48E-06,0.0243,90.999994,5.55E-09,1.01E-04,1.03E-04,2.90E-18,4.36E-18
5,5.5,1.23E-06,37.10106738,1.9813,6.83E-07,7.2608028,6.1009,28.2,1.56E-06,0.0243,90.999993,6.37E-09,1.01E-04,1.04E-04,2.90E-18,4.38E-18
5,6,1.27E-06,37.10106697,1.9813,7.44E-07,7.2608027,6.1009,28.2,1.61E-06,0.0243,90.999992,6.94E-09,1.01E-04,1.04E-04,2.90E-18,4.39E-18
5,6.5,1.31E-06,37.10106657,1.9813,8.05E-07,7.2608026,6.1009,28.2,1.66E-06,0.0243,90.999991,7.51E-09,1.01E-04,1.04E-04,2.90E-18,4.41E-18
5,7,1.35E-06,37.10106616,1.9813,8.66E-07,7.2608026,6.1009,28.2,1.71E-06,0.0243,90.99999,8.08E-09,1.01E-04,1.05E-04,2.90E-18,4.42E-18
5,7.5,1.39E-06,37.10106576,1.9813,9.27E-07,7.2608025,6.1009,28.2,1.76E-06,0.0243,90.999989,8.65E-09,1.01E-04,1.05E-04,2.90E-18,4.44E-18
5,8,1.43E-06,37.10106535,1.9813,9.89E-07,7.2608024,6.1009,28.2,1.81E-06,0.0243,90.999988,9.22E-09,1.01E-04,1.05E-04,2.91E-18,4.45E-18
5,8.5,1.47E-06,37.10106494,1.9813,1.05E-06,7.2608024,6.1009,28.2,1.86E-06,0.0243,90.999987,9.80E-09,1.01E-04,1.06E-04,2.91E-18,4.47E-18
5,9,1.51E-06,37.10106453,1.9813,1.11E-06,7.2608023,6.1009,28.2,1.91E-06,0.0243,90.999986,1.04E-08,1.01E-04,1.06E-04,2.91E-18,4.48E-18
5,9.5,1.55E-06,37.10106412,1.9813,1.18E-06,7.2608023,6.1009,28.2,1.96E-06,0.0243,90.999985,1.10E-08,1.01E-04,1.07E-04,2.91E-18,4.50E-18
5,10,1.59E-06,37.10106371,1.9813,1.24E-06,7.2608022,6.1009,28.2,2.02E-06,0.0243,90.999984,1.15E-08,1.01E-04,1.07E-04,2.91E-18,4.51E-18
5,10.5,1.63E-06,37.1010633,1.9813,1.30E-06,7.2608021,6.1009,28.2,2.07E-06,0.0243,90.999983,1.21E-08,1.01E-04,1.07E-04,2.91E-18,4.53E-18
5,11,1.67E-06,37.10106289,1.9813,1.36E-06,7.2608021,6.1009,28.2,2.12E-06,0.0243,90.999982,1.27E-08,1.01E-04,1.08E-04,2.92E-18,4.54E-18
5,11.5,1.71E-06,37.10106247,1.9813,1.43E-06,7.260802,6.1009,28.2,2.17E-06,0.0243,90.999981,1.33E-08,1.01E-04,1.08E-04,2.92E-18,4.56E-18
5,12,1.75E-06,37.10106206,1.9813,1.49E-06,7.2608019,6.1009,28.2,2.22E-06,0.0243,90.99998,1.39E-08,1.01E-04,1.08E-04,2.92E-18,4.57E-18
5,12.5,1.80E-06,37.10106164,1.9813,1.55E-06,7.2608019,6.1009,28.2,2.27E-06,0.0243,90.999979,1.45E-08,1.01E-04,1.09E-04,2.92E-18,4.59E-18
5,13,1.84E-06,37.10106123,1.9813,1.62E-06,7.2608018,6.1009,28.2,2.32E-06,0.0243,90.999978,1.51E-08,1.01E-04,1.09E-04,2.92E-18,4.60E-18
5,13.5,1.88E-06,37.10106081,1.9813,1.68E-06,7.2608018,6.1009,28.2,2.37E-06,0.0243,90.999977,1.57E-08,1.02E-04,1.09E-04,2.92E-18,4.62E-18
5,14,1.92E-06,37.10106039,1.9813,1.74E-06,7.2608017,6.1009,28.2,2.42E-06,0.0243,90.999976,1.63E-08,1.02E-04,1.10E-04,2.93E-18,4.63E-18
5,14.5,1.96E-06,37.10105997,1.9813,1.81E-06,7.2608016,6.1009,28.2,2.48E-06,0.0243,90.999975,1.69E-08,1.02E-04,1.10E-04,2.93E-18,4.65E-18
5,15,2.00E-06,37.10105955,1.9813,1.87E-06,7.2608016,6.1009,28.2,2.53E-06,0.0243,90.999974,1.75E-08,1.02E-04,1.11E-04,2.93E-18,4.66E-18
5,15.5,2.04E-06,37.10105913,1.9813,1.94E-06,7.2608015,6.1009,28.2,2.58E-06,0.0243,90.999973,1.81E-08,1.02E-04,1.11E-04,2.93E-18,4.68E-18
5,16,2.08E-06,37.10105871,1.9813,2.00E-06,7.2608014,6.1009,28.2,2.63E-06,0.0243,90.999972,1.87E-08,1.02E-04,1.11E-04,2.93E-18,4.69E-18
5,16.5,2.12E-06,37.10105828,1.9813,2.07E-06,7.2608014,6.1009,28.2,2.68E-06,0.0243,90.999971,1.93E-08,1.02E-04,1.12E-04,2.93E-18,4.71E-18
5,17,2.16E-06,37.10105786,1.9813,2.13E-06,7.2608013,6.1009,28.2,2.73E-06,0.0243,90.999969,1.99E-08,1.02E-04,1.12E-04,2.94E-18,4.73E-18
5,17.5,2.20E-06,37.10105743,1.9813,2.20E-06,7.2608012,6.1009,28.2,2.78E-06,0.0243,90.999968,2.05E-08,1.02E-04,1.12E-04,2.94E-18,4.74E-18
5,18,2.24E-06,37.10105701,1.9813,2.26E-06,7.2608012,6.1009,28.2,2.84E-06,0.0243,90.999967,2.11E-08,1.02E-04,1.13E-04,2.94E-18,4.76E-18
5,18.5,2.28E-06,37.10105658,1.9813,2.33E-06,7.2608011,6.1009,28.2,2.89E-06,0.0243,90.999966,2.17E-08,1.02E-04,1.13E-04,2.94E-18,4.77E-18
5,19,2.32E-06,37.10105615,1.9813,2.40E-06,7.260801,6.1009,28.2,2.94E-06,0.0243,90.999965,2.24E-08,1.02E-04,1.14E-04,2.94E-18,4.79E-18
5,19.5,2.36E-06,37.10105572,1.9813,2.46E-06,7.260801,6.1009,28.2,2.99E-06,0.0243,90.999964,2.30E-08,1.02E-04,1.14E-04,2.94E-18,4.81E-18
5,20,2.40E-06,37.10105529,1.9813,2.53E-06,7.2608009,6.1009,28.2,3.04E-06,0.0243,90.999963,2.36E-08,1.02E-04,1.14E-04,2.95E-18,4.82E-18
5,20.5,2.45E-06,37.10105486,1.9813,2.60E-06,7.2608008,6.1009,28.2,3.09E-06,0.0243,90.999962,2.42E-08,1.02E-04,1.15E-04,2.95E-18,4.84E-18
5,21,2.49E-06,37.10105443,1.9813,2.66E-06,7.2608008,6.1009,28.2,3.14E-06,0.0243,90.999961,2.48E-08,1.02E-04,1.15E-04,2.95E-18,4.85E-18
5,21.5,2.53E-06,37.101054,1.9813,2.73E-06,7.2608007,6.1009,28.2,3.20E-06,0.0243,90.99996,2.55E-08,1.02E-04,1.15E-04,2.95E-18,4.87E-18
5,22,2.57E-06,37.10105356,1.9813,2.80E-06,7.2608006,6.1009,28.2,3.25E-06,0.0243,90.999959,2.61E-08,1.03E-04,1.16E-04,2.95E-18,4.89E-18
5,22.5,2.61E-06,37.10105313,1.9813,2.87E-06,7.2608006,6.1009,28.2,3.30E-06,0.0243,90.999958,2.67E-08,1.03E-04,1.16E-04,2.95E-18,4.90E-18
5,23,2.65E-06,37.10105269,1.9813,2.94E-06,7.2608005,6.1009,28.2,3.35E-06,0.0243,90.999957,2.74E-08,1.03E-04,1.17E-04,2.96E-18,4.92E-18
5,23.5,2.69E-06,37.10105226,1.9813,3.00E-06,7.2608004,6.1009,28.2,3.40E-06,0.0243,90.999956,2.80E-08,1.03E-04,1.17E-04,2.96E-18,4.94E-18
5,24,2.73E-06,37.10105182,1.9813,3.07E-06,7.2608004,6.1009,28.2,3.46E-06,0.0243,90.999955,2.86E-08,1.03E-04,1.17E-04,2.96E-18,4.95E-18
5,24.5,2.77E-06,37.10105138,1.9813,3.14E-06,7.2608003,6.1009,28.2,3.51E-06,0.0243,90.999954,2.93E-08,1.03E-04,1.18E-04,2.96E-18,4.97E-18
5,25,2.81E-06,37.10105094,1.9813,3.21E-06,7.2608002,6.1009,28.2,3.56E-06,0.0243,90.999952,2.99E-08,1.03E-04,1.18E-04,2.96E-18,4.98E-18
5,25.5,2.86E-06,37.1010505,1.9813,3.28E-06,7.2608002,6.1009,28.2,3.61E-06,0.0243,90.999951,3.06E-08,1.03E-04,1.19E-04,2.96E-18,5.00E-18
5,26,2.90E-06,37.10105006,1.9813,3.35E-06,7.2608001,6.1009,28.2,3.66E-06,0.0243,90.99995,3.12E-08,1.03E-04,1.19E-04,2.97E-18,5.02E-18
5,26.5,2.94E-06,37.10104961,1.9813,3.42E-06,7.2608,6.1009,28.2,3.72E-06,0.0243,90.999949,3.19E-08,1.03E-04,1.19E-04,2.97E-18,5.03E-18
5,27,2.98E-06,37.10104917,1.9813,3.49E-06,7.2607999,6.1009,28.2,3.77E-06,0.0243,90.999948,3.25E-08,1.03E-04,1.20E-04,2.97E-18,5.05E-18
5,27.5,3.02E-06,37.10104872,1.9813,3.56E-06,7.2607999,6.1009,28.2,3.82E-06,0.0243,90.999947,3.32E-08,1.03E-04,1.20E-04,2.97E-18,5.07E-18
5,28,3.06E-06,37.10104828,1.9813,3.63E-06,7.2607998,6.1009,28.2,3.87E-06,0.0243,90.999946,3.38E-08,1.03E-04,1.21E-04,2.97E-18,5.09E-18
5,28.5,3.10E-06,37.10104783,1.9813,3.70E-06,7.2607997,6.1009,28.2,3.92E-06,0.0243,90.999945,3.45E-08,1.03E-04,1.21E-04,2.97E-18,5.10E-18
5,29,3.14E-06,37.10104738,1.9813,3.77E-06,7.2607997,6.1009,28.2,3.98E-06,0.0243,90.999944,3.52E-08,1.03E-04,1.21E-04,2.98E-18,5.12E-18
5,29.5,3.18E-06,37.10104693,1.9813,3.84E-06,7.2607996,6.1009,28.2,4.03E-06,0.0243,90.999943,3.58E-08,1.03E-04,1.22E-04,2.98E-18,5.14E-18
5,30,3.23E-06,37.10104648,1.9813,3.91E-06,7.2607995,6.1009,28.2,4.08E-06,0.0243,90.999942,3.65E-08,1.03E-04,1.22E-04,2.98E-18,5.15E-18
5,30.5,3.27E-06,37.10104603,1.9813,3.98E-06,7.2607995,6.1009,28.2,4.13E-06,0.0243,90.99994,3.72E-08,1.04E-04,1.23E-04,2.98E-18,5.17E-18
5,31,3.31E-06,37.10104558,1.9813,4.06E-06,7.2607994,6.1009,28.2,4.18E-06,0.0243,90.999939,3.78E-08,1.04E-04,1.23E-04,2.98E-18,5.19E-18
5,31.5,3.35E-06,37.10104513,1.9813,4.13E-06,7.2607993,6.1009,28.2,4.24E-06,0.0243,90.999938,3.85E-08,1.04E-04,1.23E-04,2.98E-18,5.21E-18
5,32,3.39E-06,37.10104467,1.9813,4.20E-06,7.2607992,6.1009,28.2,4.29E-06,0.0243,90.999937,3.92E-08,1.04E-04,1.24E-04,2.99E-18,5.22E-18
5,32.5,3.43E-06,37.10104422,1.9813,4.27E-06,7.2607992,6.1009,28.2,4.34E-06,0.0243,90.999936,3.98E-08,1.04E-04,1.24E-04,2.99E-18,5.24E-18
5,33,3.47E-06,37.10104376,1.9813,4.35E-06,7.2607991,6.1009,28.2,4.39E-06,0.0243,90.999935,4.05E-08,1.04E-04,1.25E-04,2.99E-18,5.26E-18
5,33.5,3.52E-06,37.1010433,1.9813,4.42E-06,7.260799,6.1009,28.2,4.45E-06,0.0243,90.999934,4.12E-08,1.04E-04,1.25E-04,2.99E-18,5.28E-18
5,34,3.56E-06,37.10104284,1.9813,4.49E-06,7.2607989,6.1009,28.2,4.50E-06,0.0243,90.999933,4.19E-08,1.04E-04,1.25E-04,2.99E-18,5.29E-18
5,34.5,3.60E-06,37.10104238,1.9813,4.56E-06,7.2607989,6.1009,28.2,4.55E-06,0.0243,90.999931,4.26E-08,1.04E-04,1.26E-04,2.99E-18,5.31E-18
5,35,3.64E-06,37.10104192,1.9813,4.64E-06,7.2607988,6.1009,28.2,4.60E-06,0.0243,90.99993,4.33E-08,1.04E-04,1.26E-04,3.00E-18,5.33E-18
5,35.5,3.68E-06,37.10104146,1.9813,4.71E-06,7.2607987,6.1009,28.2,4.66E-06,0.0243,90.999929,4.39E-08,1.04E-04,1.27E-04,3.00E-18,5.35E-18
5,36,3.72E-06,37.101041,1.9813,4.79E-06,7.2607986,6.1009,28.2,4.71E-06,0.0243,90.999928,4.46E-08,1.04E-04,1.27E-04,3.00E-18,5.36E-18
5,36.5,3.76E-06,37.10104053,1.9813,4.86E-06,7.2607986,6.1009,28.2,4.76E-06,0.0243,90.999927,4.53E-08,1.04E-04,1.28E-04,3.00E-18,5.38E-18
5,37,3.81E-06,37.10104007,1.9813,4.94E-06,7.2607985,6.1009,28.2,4.81E-06,0.0243,90.999926,4.60E-08,1.04E-04,1.28E-04,3.00E-18,5.40E-18
5,37.5,3.85E-06,37.1010396,1.9813,5.01E-06,7.2607984,6.1009,28.2,4.87E-06,0.0243,90.999925,4.67E-08,1.04E-04,1.28E-04,3.01E-18,5.42E-18
5,38,3.89E-06,37.10103913,1.9813,5.09E-06,7.2607984,6.1009,28.2,4.92E-06,0.0243,90.999923,4.74E-08,1.04E-04,1.29E-04,3.01E-18,5.44E-18
5,38.5,3.93E-06,37.10103866,1.9813,5.16E-06,7.2607983,6.1009,28.2,4.97E-06,0.0243,90.999922,4.81E-08,1.04E-04,1.29E-04,3.01E-18,5.45E-18
5,39,3.97E-06,37.10103819,1.9813,5.24E-06,7.2607982,6.1009,28.2,5.02E-06,0.0243,90.999921,4.88E-08,1.05E-04,1.30E-04,3.01E-18,5.47E-18
5,39.5,4.01E-06,37.10103772,1.9813,5.31E-06,7.2607981,6.1009,28.2,5.08E-06,0.0243,90.99992,4.96E-08,1.05E-04,1.30E-04,3.01E-18,5.49E-18
5,40,4.06E-06,37.10103725,1.9813,5.39E-06,7.260798,6.1009,28.2,5.13E-06,0.0243,90.999919,5.03E-08,1.05E-04,1.31E-04,3.01E-18,5.51E-18
5,40.5,4.10E-06,37.10103678,1.9813,5.47E-06,7.260798,6.1009,28.2,5.18E-06,0.0243,90.999918,5.10E-08,1.05E-04,1.31E-04,3.02E-18,5.53E-18
5,41,4.14E-06,37.10103631,1.9813,5.54E-06,7.2607979,6.1009,28.2,5.24E-06,0.0243,90.999917,5.17E-08,1.05E-04,1.31E-04,3.02E-18,5.55E-18
5,41.5,4.18E-06,37.10103583,1.9813,5.62E-06,7.2607978,6.1009,28.2,5.29E-06,0.0243,90.999915,5.24E-08,1.05E-04,1.32E-04,3.02E-18,5.56E-18
5,42,4.22E-06,37.10103535,1.9813,5.70E-06,7.2607977,6.1009,28.2,5.34E-06,0.0243,90.999914,5.31E-08,1.05E-04,1.32E-04,3.02E-18,5.58E-18
5,42.5,4.27E-06,37.10103488,1.9813,5.77E-06,7.2607977,6.1009,28.2,5.39E-06,0.0243,90.999913,5.39E-08,1.05E-04,1.33E-04,3.02E-18,5.60E-18
5,43,4.31E-06,37.1010344,1.9813,5.85E-06,7.2607976,6.1009,28.2,5.45E-06,0.0243,90.999912,5.46E-08,1.05E-04,1.33E-04,3.02E-18,5.62E-18
5,43.5,4.35E-06,37.10103392,1.9813,5.93E-06,7.2607975,6.1009,28.2,5.50E-06,0.0243,90.999911,5.53E-08,1.05E-04,1.34E-04,3.03E-18,5.64E-18
5,44,4.39E-06,37.10103344,1.9813,6.01E-06,7.2607974,6.1009,28.2,5.55E-06,0.0243,90.999909,5.60E-08,1.05E-04,1.34E-04,3.03E-18,5.66E-18
5,44.5,4.43E-06,37.10103296,1.9813,6.09E-06,7.2607973,6.1009,28.2,5.61E-06,0.0243,90.999908,5.68E-08,1.05E-04,1.35E-04,3.03E-18,5.68E-18
5,45,4.47E-06,37.10103247,1.9813,6.17E-06,7.2607973,6.1009,28.2,5.66E-06,0.0243,90.999907,5.75E-08,1.05E-04,1.35E-04,3.03E-18,5.70E-18
5,45.5,4.52E-06,37.10103199,1.9813,6.24E-06,7.2607972,6.1009,28.2,5.71E-06,0.0243,90.999906,5.82E-08,1.05E-04,1.35E-04,3.03E-18,5.71E-18
5,46,4.56E-06,37.1010315,1.9813,6.32E-06,7.2607971,6.1009,28.2,5.77E-06,0.0243,90.999905,5.90E-08,1.05E-04,1.36E-04,3.03E-18,5.73E-18
5,46.5,4.60E-06,37.10103102,1.9813,6.40E-06,7.260797,6.1009,28.2,5.82E-06,0.0243,90.999904,5.97E-08,1.05E-04,1.36E-04,3.04E-18,5.75E-18
5,47,4.64E-06,37.10103053,1.9813,6.48E-06,7.260797,6.1009,28.2,5.87E-06,0.0243,90.999902,6.05E-08,1.05E-04,1.37E-04,3.04E-18,5.77E-18
5,47.5,4.68E-06,37.10103004,1.9813,6.56E-06,7.2607969,6.1009,28.2,5.93E-06,0.0243,90.999901,6.12E-08,1.06E-04,1.37E-04,3.04E-18,5.79E-18
5,48,4.73E-06,37.10102955,1.9813,6.64E-06,7.2607968,6.1009,28.2,5.98E-06,0.0243,90.9999,6.20E-08,1.06E-04,1.38E-04,3.04E-18,5.81E-18
5,48.5,4.77E-06,37.10102906,1.9813,6.72E-06,7.2607967,6.1009,28.2,6.03E-06,0.0243,90.999899,6.27E-08,1.06E-04,1.38E-04,3.04E-18,5.83E-18
5,49,4.81E-06,37.10102857,1.9813,6.81E-06,7.2607966,6.1009,28.2,6.09E-06,0.0243,90.999898,6.35E-08,1.06E-04,1.39E-04,3.04E-18,5.85E-18
5,49.5,4.85E-06,37.10102807,1.9813,6.89E-06,7.2607965,6.1009,28.2,6.14E-06,0.0243,90.999896,6.42E-08,1.06E-04,1.39E-04,3.05E-18,5.87E-18
5,50,4.90E-06,37.10102758,1.9813,6.97E-06,7.2607965,6.1009,28.2,6.19E-06,0.0243,90.999895,6.50E-08,1.06E-04,1.40E-04,3.05E-18,5.89E-18
