run_ID,Time,CH4_aq,H2_aq,HCO3,HS,SO4,pH,Temp,CH4_g,CO2_g,H2_g,H2S_g,Biomass_MET,Biomass_SRB
3,2.5,7.96E-07,37.23844,0.19694,3.09E-08,7.21728,6.10831,28.2,1.00E-06,2.39E-03,9.10E+01,2.87E-10,1.00E-06,1.02E-06
3,3,7.96E-07,37.23844,0.19694,3.15E-08,7.21728,6.10831,28.2,1.00E-06,2.39E-03,9.10E+01,2.93E-10,1.00E-06,1.02E-06
3,3.5,7.96E-07,37.23844,0.19694,3.21E-08,7.21728,6.10831,28.2,1.00E-06,2.39E-03,9.10E+01,2.98E-10,1.00E-06,1.02E-06
3,4,7.97E-07,37.23844,0.19694,3.27E-08,7.21728,6.10831,28.2,1.00E-06,2.39E-03,9.10E+01,3.04E-10,1.00E-06,1.03E-06
3,4.5,7.97E-07,37.23844,0.19694,3.33E-08,7.21728,6.10831,28.2,1.00E-06,2.39E-03,9.10E+01,3.09E-10,1.01E-06,1.03E-06
3,5,7.98E-07,37.23844,0.19694,3.39E-08,7.21728,6.10831,28.2,1.01E-06,2.39E-03,9.10E+01,3.15E-10,1.01E-06,1.03E-06
3,5.5,7.98E-07,37.23844,0.19694,3.45E-08,7.21728,6.10831,28.2,1.01E-06,2.39E-03,9.10E+01,3.21E-10,1.01E-06,1.04E-06
3,6,7.98E-07,37.23844,0.19694,3.51E-08,7.21728,6.10831,28.2,1.01E-06,2.39E-03,9.10E+01,3.26E-10,1.01E-06,1.04E-06
3,6.5,7.99E-07,37.23844,0.19694,3.57E-08,7.21728,6.10831,28.2,1.01E-06,2.39E-03,9.10E+01,3.32E-10,1.01E-06,1.04E-06
3,7,7.99E-07,37.23844,0.19694,3.63E-08,7.21728,6.10831,28.2,1.01E-06,2.39E-03,9.10E+01,3.38E-10,1.01E-06,1.05E-06
3,7.5,8.00E-07,37.23844,0.19694,3.70E-08,7.21728,6.10831,28.2,1.01E-06,2.39E-03,9.10E+01,3.43E-10,1.01E-06,1.05E-06
3,8,8.00E-07,37.23844,0.19694,3.76E-08,7.21728,6.10831,28.2,1.01E-06,2.39E-03,9.10E+01,3.49E-10,1.01E-06,1.05E-06
3,8.5,8.00E-07,37.23844,0.19694,3.82E-08,7.21728,6.10831,28.2,1.01E-06,2.39E-03,9.10E+01,3.55E-10,1.01E-06,1.06E-06
3,9,8.01E-07,37.23844,0.19694,3.88E-08,7.21728,6.10831,28.2,1.01E-06,2.39E-03,9.10E+01,3.61E-10,1.01E-06,1.06E-06
3,9.5,8.01E-07,37.23844,0.19694,3.94E-08,7.21728,6.10831,28.2,1.01E-06,2.39E-03,9.10E+01,3.66E-10,1.01E-06,1.07E-06
3,10,8.02E-07,37.23844,0.19694,4.01E-08,7.21728,6.10831,28.2,1.01E-06,2.39E-03,9.10E+01,3.72E-10,1.01E-06,1.07E-06
3,10.5,8.02E-07,37.23844,0.19694,4.07E-08,7.21728,6.10831,28.2,1.01E-06,2.39E-03,9.10E+01,3.78E-10,1.01E-06,1.07E-06
3,11,8.02E-07,37.23844,0.19694,4.13E-08,7.21728,6.10831,28.2,1.01E-06,2.39E-03,9.10E+01,3.84E-10,1.01E-06,1.08E-06
3,11.5,8.03E-07,37.23844,0.19694,4.19E-08,7.21728,6.10831,28.2,1.01E-06,2.39E-03,9.10E+01,3.90E-10,1.01E-06,1.08E-06
3,12,8.03E-07,37.23844,0.19694,4.26E-08,7.21728,6.10831,28.2,1.01E-06,2.39E-03,9.10E+01,3.96E-10,1.01E-06,1.08E-06
3,12.5,8.04E-07,37.23844,0.19694,4.32E-08,7.21728,6.10831,28.2,1.01E-06,2.39E-03,9.10E+01,4.01E-10,1.01E-06,1.09E-06
3,13,8.04E-07,37.23844,0.19694,4.38E-08,7.21728,6.10831,28.2,1.01E-06,2.39E-03,9.10E+01,4.07E-10,1.01E-06,1.09E-06
3,13.5,8.04E-07,37.23844,0.19694,4.45E-08,7.21728,6.10831,28.2,1.01E-06,2.39E-03,9.10E+01,4.13E-10,1.02E-06,1.09E-06
3,14,8.05E-07,37.23844,0.19694,4.51E-08,7.21728,6.10831,28.2,1.01E-06,2.39E-03,9.10E+01,4.19E-10,1.02E-06,1.10E-06
3,14.5,8.05E-07,37.23844,0.19694,4.58E-08,7.21728,6.10831,28.2,1.01E-06,2.39E-03,9.10E+01,4.25E-10,1.02E-06,1.10E-06
3,15,8.06E-07,37.23844,0.19694,4.64E-08,7.21728,6.10831,28.2,1.02E-06,2.39E-03,9.10E+01,4.31E-10,1.02E-06,1.11E-06
3,15.5,8.06E-07,37.23844,0.19694,4.71E-08,7.21728,6.10831,28.2,1.02E-06,2.39E-03,9.10E+01,4.37E-10,1.02E-06,1.11E-06
3,16,8.06E-07,37.23844,0.19694,4.77E-08,7.21728,6.10831,28.2,1.02E-06,2.39E-03,9.10E+01,4.43E-10,1.02E-06,1.11E-06
3,16.5,8.07E-07,37.23844,0.19694,4.84E-08,7.21728,6.10831,28.2,1.02E-06,2.39E-03,9.10E+01,4.49E-10,1.02E-06,1.12E-06
3,17,8.07E-07,37.23844,0.19694,4.90E-08,7.21728,6.10831,28.2,1.02E-06,2.39E-03,9.10E+01,4.55E-10,1.02E-06,1.12E-06
3,17.5,8.08E-07,37.23844,0.19694,4.97E-08,7.21728,6.10831,28.2,1.02E-06,2.39E-03,9.10E+01,4.62E-10,1.02E-06,1.12E-06
3,18,8.08E-07,37.23844,0.19694,5.03E-08,7.21728,6.10831,28.2,1.02E-06,2.39E-03,9.10E+01,4.68E-10,1.02E-06,1.13E-06
3,18.5,8.08E-07,37.23844,0.19694,5.10E-08,7.21728,6.10831,28.2,1.02E-06,2.39E-03,9.10E+01,4.74E-10,1.02E-06,1.13E-06
3,19,8.09E-07,37.23844,0.19694,5.17E-08,7.21728,6.10831,28.2,1.02E-06,2.39E-03,9.10E+01,4.80E-10,1.02E-06,1.14E-06
3,19.5,8.09E-07,37.23844,0.19694,5.23E-08,7.21728,6.10831,28.2,1.02E-06,2.39E-03,9.10E+01,4.86E-10,1.02E-06,1.14E-06
3,20,8.10E-07,37.23844,0.19694,5.30E-08,7.21728,6.10831,28.2,1.02E-06,2.39E-03,9.10E+01,4.92E-10,1.02E-06,1.14E-06
3,20.5,8.10E-07,37.23844,0.19694,5.37E-08,7.21728,6.10831,28.2,1.02E-06,2.39E-03,9.10E+01,4.99E-10,1.02E-06,1.15E-06
3,21,8.11E-07,37.23844,0.19694,5.43E-08,7.21728,6.10831,28.2,1.02E-06,2.39E-03,9.10E+01,5.05E-10,1.02E-06,1.15E-06
3,21.5,8.11E-07,37.23844,0.19694,5.50E-08,7.21728,6.10831,28.2,1.02E-06,2.39E-03,9.10E+01,5.11E-10,1.02E-06,1.15E-06
3,22,8.11E-07,37.23844,0.19694,5.57E-08,7.21728,6.10831,28.2,1.02E-06,2.39E-03,9.10E+01,5.17E-10,1.03E-06,1.16E-06
3,22.5,8.12E-07,37.23844,0.19694,5.64E-08,7.21728,6.10831,28.2,1.02E-06,2.39E-03,9.10E+01,5.24E-10,1.03E-06,1.16E-06
3,23,8.12E-07,37.23844,0.19694,5.71E-08,7.21728,6.10831,28.2,1.02E-06,2.39E-03,9.10E+01,5.30E-10,1.03E-06,1.17E-06
3,23.5,8.13E-07,37.23844,0.19694,5.77E-08,7.21728,6.10831,28.2,1.02E-06,2.39E-03,9.10E+01,5.36E-10,1.03E-06,1.17E-06
3,24,8.13E-07,37.23844,0.19694,5.84E-08,7.21728,6.10831,28.2,1.02E-06,2.39E-03,9.10E+01,5.43E-10,1.03E-06,1.17E-06
3,24.5,8.13E-07,37.23844,0.19694,5.91E-08,7.21728,6.10831,28.2,1.03E-06,2.39E-03,9.10E+01,5.49E-10,1.03E-06,1.18E-06
3,25,8.14E-07,37.23844,0.19694,5.98E-08,7.21728,6.10831,28.2,1.03E-06,2.39E-03,9.10E+01,5.55E-10,1.03E-06,1.18E-06
3,25.5,8.14E-07,37.23844,0.19694,6.05E-08,7.21728,6.10831,28.2,1.03E-06,2.39E-03,9.10E+01,5.62E-10,1.03E-06,1.19E-06
3,26,8.15E-07,37.23844,0.19694,6.12E-08,7.21728,6.10831,28.2,1.03E-06,2.39E-03,9.10E+01,5.68E-10,1.03E-06,1.19E-06
3,26.5,8.15E-07,37.23844,0.19694,6.19E-08,7.21728,6.10831,28.2,1.03E-06,2.39E-03,9.10E+01,5.75E-10,1.03E-06,1.19E-06
3,27,8.15E-07,37.23844,0.19694,6.26E-08,7.21728,6.10831,28.2,1.03E-06,2.39E-03,9.10E+01,5.81E-10,1.03E-06,1.20E-06
3,27.5,8.16E-07,37.23844,0.19694,6.33E-08,7.21728,6.10831,28.2,1.03E-06,2.39E-03,9.10E+01,5.88E-10,1.03E-06,1.20E-06
3,28,8.16E-07,37.23844,0.19694,6.40E-08,7.21728,6.10831,28.2,1.03E-06,2.39E-03,9.10E+01,5.94E-10,1.03E-06,1.21E-06
3,28.5,8.17E-07,37.23844,0.19694,6.47E-08,7.21728,6.10831,28.2,1.03E-06,2.39E-03,9.10E+01,6.01E-10,1.03E-06,1.21E-06
3,29,8.17E-07,37.23844,0.19694,6.54E-08,7.21728,6.10831,28.2,1.03E-06,2.39E-03,9.10E+01,6.08E-10,1.03E-06,1.21E-06
3,29.5,8.17E-07,37.23844,0.19694,6.61E-08,7.21728,6.10831,28.2,1.03E-06,2.39E-03,9.10E+01,6.14E-10,1.03E-06,1.22E-06
3,30,8.18E-07,37.23844,0.19694,6.68E-08,7.21728,6.10831,28.2,1.03E-06,2.39E-03,9.10E+01,6.21E-10,1.03E-06,1.22E-06
3,30.5,8.18E-07,37.23844,0.19694,6.75E-08,7.21728,6.10831,28.2,1.03E-06,2.39E-03,9.10E+01,6.27E-10,1.04E-06,1.23E-06
3,31,8.19E-07,37.23844,0.19694,6.83E-08,7.21728,6.10831,28.2,1.03E-06,2.39E-03,9.10E+01,6.34E-10,1.04E-06,1.23E-06
3,31.5,8.19E-07,37.23844,0.19694,6.90E-08,7.21728,6.10831,28.2,1.03E-06,2.39E-03,9.10E+01,6.41E-10,1.04E-06,1.23E-06
3,32,8.20E-07,37.23844,0.19694,6.97E-08,7.21728,6.10831,28.2,1.03E-06,2.39E-03,9.10E+01,6.48E-10,1.04E-06,1.24E-06
3,32.5,8.20E-07,37.23844,0.19694,7.04E-08,7.21728,6.10831,28.2,1.03E-06,2.39E-03,9.10E+01,6.54E-10,1.04E-06,1.24E-06
3,33,8.20E-07,37.23844,0.19694,7.12E-08,7.21728,6.10831,28.2,1.03E-06,2.39E-03,9.10E+01,6.61E-10,1.04E-06,1.25E-06
3,33.5,8.21E-07,37.23844,0.19694,7.19E-08,7.21728,6.10831,28.2,1.03E-06,2.39E-03,9.10E+01,6.68E-10,1.04E-06,1.25E-06
3,34,8.21E-07,37.23844,0.19694,7.26E-08,7.21728,6.10831,28.2,1.03E-06,2.39E-03,9.10E+01,6.75E-10,1.04E-06,1.25E-06
3,34.5,8.22E-07,37.23844,0.19694,7.34E-08,7.21728,6.10831,28.2,1.04E-06,2.39E-03,9.10E+01,6.81E-10,1.04E-06,1.26E-06
3,35,8.22E-07,37.23844,0.19694,7.41E-08,7.21728,6.10831,28.2,1.04E-06,2.39E-03,9.10E+01,6.88E-10,1.04E-06,1.26E-06
3,35.5,8.22E-07,37.23844,0.19694,7.48E-08,7.21728,6.10831,28.2,1.04E-06,2.39E-03,9.10E+01,6.95E-10,1.04E-06,1.27E-06
3,36,8.23E-07,37.23844,0.19694,7.56E-08,7.21728,6.10831,28.2,1.04E-06,2.39E-03,9.10E+01,7.02E-10,1.04E-06,1.27E-06
3,36.5,8.23E-07,37.23844,0.19694,7.63E-08,7.21728,6.10831,28.2,1.04E-06,2.39E-03,9.10E+01,7.09E-10,1.04E-06,1.28E-06
3,37,8.24E-07,37.23844,0.19694,7.71E-08,7.21728,6.10831,28.2,1.04E-06,2.39E-03,9.10E+01,7.16E-10,1.04E-06,1.28E-06
3,37.5,8.24E-07,37.23844,0.19694,7.78E-08,7.21728,6.10831,28.2,1.04E-06,2.39E-03,9.10E+01,7.23E-10,1.04E-06,1.28E-06
3,38,8.25E-07,37.23844,0.19694,7.86E-08,7.21728,6.10831,28.2,1.04E-06,2.39E-03,9.10E+01,7.30E-10,1.04E-06,1.29E-06
3,38.5,8.25E-07,37.23844,0.19694,7.93E-08,7.21728,6.10831,28.2,1.04E-06,2.39E-03,9.10E+01,7.37E-10,1.04E-06,1.29E-06
3,39,8.25E-07,37.23844,0.19694,8.01E-08,7.21728,6.10831,28.2,1.04E-06,2.39E-03,9.10E+01,7.44E-10,1.05E-06,1.30E-06
3,39.5,8.26E-07,37.23844,0.19694,8.08E-08,7.21728,6.10831,28.2,1.04E-06,2.39E-03,9.10E+01,7.51E-10,1.05E-06,1.30E-06
3,40,8.26E-07,37.23844,0.19694,8.16E-08,7.21728,6.10831,28.2,1.04E-06,2.39E-03,9.10E+01,7.58E-10,1.05E-06,1.31E-06
3,40.5,8.27E-07,37.23844,0.19694,8.24E-08,7.21728,6.10831,28.2,1.04E-06,2.39E-03,9.10E+01,7.65E-10,1.05E-06,1.31E-06
3,41,8.27E-07,37.23844,0.19694,8.31E-08,7.21728,6.10831,28.2,1.04E-06,2.39E-03,9.10E+01,7.72E-10,1.05E-06,1.31E-06
3,41.5,8.27E-07,37.23844,0.19694,8.39E-08,7.21728,6.10831,28.2,1.04E-06,2.39E-03,9.10E+01,7.80E-10,1.05E-06,1.32E-06
3,42,8.28E-07,37.23844,0.19694,8.47E-08,7.21728,6.10831,28.2,1.04E-06,2.39E-03,9.10E+01,7.87E-10,1.05E-06,1.32E-06
3,42.5,8.28E-07,37.23844,0.19694,8.55E-08,7.21728,6.10831,28.2,1.04E-06,2.39E-03,9.10E+01,7.94E-10,1.05E-06,1.33E-06
3,43,8.29E-07,37.23844,0.19694,8.62E-08,7.21728,6.10831,28.2,1.04E-06,2.39E-03,9.10E+01,8.01E-10,1.05E-06,1.33E-06
3,43.5,8.29E-07,37.23844,0.19694,8.70E-08,7.21728,6.10831,28.2,1.04E-06,2.39E-03,9.10E+01,8.08E-10,1.05E-06,1.34E-06
3,44,8.30E-07,37.23844,0.19694,8.78E-08,7.21728,6.10831,28.2,1.05E-06,2.39E-03,9.10E+01,8.16E-10,1.05E-06,1.34E-06
3,44.5,8.30E-07,37.23844,0.19694,8.86E-08,7.21728,6.10831,28.2,1.05E-06,2.39E-03,9.10E+01,8.23E-10,1.05E-06,1.35E-06
3,45,8.30E-07,37.23844,0.19694,8.94E-08,7.21728,6.10831,28.2,1.05E-06,2.39E-03,9.10E+01,8.30E-10,1.05E-06,1.35E-06
3,45.5,8.31E-07,37.23844,0.19694,9.02E-08,7.21728,6.10831,28.2,1.05E-06,2.39E-03,9.10E+01,8.38E-10,1.05E-06,1.35E-06
3,46,8.31E-07,37.23844,0.19694,9.10E-08,7.21728,6.10831,28.2,1.05E-06,2.39E-03,9.10E+01,8.45E-10,1.05E-06,1.36E-06
3,46.5,8.32E-07,37.23844,0.19694,9.18E-08,7.21728,6.10831,28.2,1.05E-06,2.39E-03,9.10E+01,8.52E-10,1.05E-06,1.36E-06
3,47,8.32E-07,37.23844,0.19694,9.26E-08,7.21728,6.10831,28.2,1.05E-06,2.39E-03,9.10E+01,8.60E-10,1.05E-06,1.37E-06
3,47.5,8.33E-07,37.23844,0.19694,9.34E-08,7.21728,6.10831,28.2,1.05E-06,2.39E-03,9.10E+01,8.67E-10,1.06E-06,1.37E-06
3,48,8.33E-07,37.23844,0.19694,9.42E-08,7.21728,6.10831,28.2,1.05E-06,2.39E-03,9.10E+01,8.75E-10,1.06E-06,1.38E-06
3,48.5,8.33E-07,37.23844,0.19694,9.50E-08,7.21728,6.10831,28.2,1.05E-06,2.39E-03,9.10E+01,8.82E-10,1.06E-06,1.38E-06
3,49,8.34E-07,37.23844,0.19694,9.58E-08,7.21728,6.10831,28.2,1.05E-06,2.39E-03,9.10E+01,8.90E-10,1.06E-06,1.39E-06
3,49.5,8.34E-07,37.23844,0.19694,9.66E-08,7.21728,6.10831,28.2,1.05E-06,2.39E-03,9.10E+01,8.97E-10,1.06E-06,1.39E-06
3,50,8.35E-07,37.23844,0.19694,9.74E-08,7.21728,6.10831,28.2,1.05E-06,2.39E-03,9.10E+01,9.05E-10,1.06E-06,1.40E-06
4,0,7.94E-07,37.26886,19.68962,2.79E-08,7.21564,5.83538,28.2,1.00E-06,3.07E-01,9.10E+01,2.83E-10,1.00E-06,1.00E-06
4,0.5,7.95E-07,37.26886,19.68962,2.85E-08,7.21564,5.83538,28.2,1.00E-06,3.07E-01,9.10E+01,2.89E-10,1.00E-06,1.00E-06
4,1,7.95E-07,37.26886,19.68962,2.91E-08,7.21564,5.83538,28.2,1.00E-06,3.07E-01,9.10E+01,2.95E-10,1.00E-06,1.01E-06
4,1.5,7.95E-07,37.26886,19.68962,2.97E-08,7.21564,5.83538,28.2,1.00E-06,3.07E-01,9.10E+01,3.01E-10,1.00E-06,1.01E-06
4,2,7.96E-07,37.26886,19.68962,3.03E-08,7.21564,5.83538,28.2,1.00E-06,3.07E-01,9.10E+01,3.07E-10,1.00E-06,1.01E-06
4,2.5,7.96E-07,37.26886,19.68962,3.09E-08,7.21564,5.83538,28.2,1.00E-06,3.07E-01,9.10E+01,3.13E-10,1.00E-06,1.02E-06
4,3,7.97E-07,37.26886,19.68962,3.15E-08,7.21564,5.83538,28.2,1.00E-06,3.07E-01,9.10E+01,3.19E-10,1.00E-06,1.02E-06
4,3.5,7.97E-07,37.26886,19.68962,3.21E-08,7.21564,5.83538,28.2,1.00E-06,3.07E-01,9.10E+01,3.25E-10,1.00E-06,1.02E-06
4,4,7.97E-07,37.26886,19.68962,3.27E-08,7.21564,5.83538,28.2,1.00E-06,3.07E-01,9.10E+01,3.31E-10,1.00E-06,1.03E-06
4,4.5,7.98E-07,37.26886,19.68962,3.33E-08,7.21564,5.83538,28.2,1.00E-06,3.07E-01,9.10E+01,3.37E-10,1.01E-06,1.03E-06
4,5,7.98E-07,37.26886,19.68962,3.39E-08,7.21564,5.83538,28.2,1.00E-06,3.07E-01,9.10E+01,3.43E-10,1.01E-06,1.03E-06
4,5.5,7.99E-07,37.26886,19.68962,3.45E-08,7.21564,5.83538,28.2,1.01E-06,3.07E-01,9.10E+01,3.49E-10,1.01E-06,1.04E-06
4,6,7.99E-07,37.26886,19.68962,3.51E-08,7.21564,5.83538,28.2,1.01E-06,3.07E-01,9.10E+01,3.55E-10,1.01E-06,1.04E-06
4,6.5,7.99E-07,37.26886,19.68962,3.57E-08,7.21564,5.83538,28.2,1.01E-06,3.07E-01,9.10E+01,3.61E-10,1.01E-06,1.04E-06
4,7,8.00E-07,37.26886,19.68962,3.63E-08,7.21564,5.83538,28.2,1.01E-06,3.07E-01,9.10E+01,3.67E-10,1.01E-06,1.05E-06
4,7.5,8.00E-07,37.26886,19.68962,3.69E-08,7.21564,5.83538,28.2,1.01E-06,3.07E-01,9.10E+01,3.74E-10,1.01E-06,1.05E-06
4,8,8.01E-07,37.26886,19.68962,3.76E-08,7.21564,5.83538,28.2,1.01E-06,3.07E-01,9.10E+01,3.80E-10,1.01E-06,1.05E-06
4,8.5,8.01E-07,37.26886,19.68962,3.82E-08,7.21564,5.83538,28.2,1.01E-06,3.07E-01,9.10E+01,3.86E-10,1.01E-06,1.06E-06
4,9,8.01E-07,37.26886,19.68962,3.88E-08,7.21564,5.83538,28.2,1.01E-06,3.07E-01,9.10E+01,3.92E-10,1.01E-06,1.06E-06
4,9.5,8.02E-07,37.26886,19.68962,3.94E-08,7.21564,5.83538,28.2,1.01E-06,3.07E-01,9.10E+01,3.99E-10,1.01E-06,1.07E-06
4,10,8.02E-07,37.26886,19.68962,4.00E-08,7.21564,5.83538,28.2,1.01E-06,3.07E-01,9.10E+01,4.05E-10,1.01E-06,1.07E-06
4,10.5,8.03E-07,37.26886,19.68962,4.07E-08,7.21564,5.83538,28.2,1.01E-06,3.07E-01,9.10E+01,4.11E-10,1.01E-06,1.07E-06
4,11,8.03E-07,37.26886,19.68962,4.13E-08,7.21564,5.83538,28.2,1.01E-06,3.07E-01,9.10E+01,4.18E-10,1.01E-06,1.08E-06
4,11.5,8.03E-07,37.26886,19.68962,4.19E-08,7.21564,5.83538,28.2,1.01E-06,3.07E-01,9.10E+01,4.24E-10,1.01E-06,1.08E-06
4,12,8.04E-07,37.26886,19.68962,4.26E-08,7.21564,5.83538,28.2,1.01E-06,3.07E-01,9.10E+01,4.31E-10,1.01E-06,1.08E-06
4,12.5,8.04E-07,37.26886,19.68962,4.32E-08,7.21564,5.83538,28.2,1.01E-06,3.07E-01,9.10E+01,4.37E-10,1.01E-06,1.09E-06
4,13,8.05E-07,37.26886,19.68962,4.38E-08,7.21564,5.83538,28.2,1.01E-06,3.07E-01,9.10E+01,4.43E-10,1.01E-06,1.09E-06
4,13.5,8.05E-07,37.26886,19.68962,4.45E-08,7.21564,5.83538,28.2,1.01E-06,3.07E-01,9.10E+01,4.50E-10,1.02E-06,1.09E-06
4,14,8.05E-07,37.26886,19.68962,4.51E-08,7.21564,5.83538,28.2,1.01E-06,3.07E-01,9.10E+01,4.56E-10,1.02E-06,1.10E-06
4,14.5,8.06E-07,37.26886,19.68962,4.58E-08,7.21564,5.83538,28.2,1.01E-06,3.07E-01,9.10E+01,4.63E-10,1.02E-06,1.10E-06
4,15,8.06E-07,37.26886,19.68962,4.64E-08,7.21564,5.83538,28.2,1.01E-06,3.07E-01,9.10E+01,4.69E-10,1.02E-06,1.11E-06
4,15.5,8.07E-07,37.26886,19.68962,4.71E-08,7.21564,5.83538,28.2,1.02E-06,3.07E-01,9.10E+01,4.76E-10,1.02E-06,1.11E-06
4,16,8.07E-07,37.26886,19.68962,4.77E-08,7.21564,5.83538,28.2,1.02E-06,3.07E-01,9.10E+01,4.83E-10,1.02E-06,1.11E-06
4,16.5,8.07E-07,37.26886,19.68962,4.84E-08,7.21564,5.83538,28.2,1.02E-06,3.07E-01,9.10E+01,4.89E-10,1.02E-06,1.12E-06
4,17,8.08E-07,37.26886,19.68962,4.90E-08,7.21564,5.83538,28.2,1.02E-06,3.07E-01,9.10E+01,4.96E-10,1.02E-06,1.12E-06
4,17.5,8.08E-07,37.26886,19.68962,4.97E-08,7.21564,5.83538,28.2,1.02E-06,3.07E-01,9.10E+01,5.02E-10,1.02E-06,1.12E-06
4,18,8.09E-07,37.26886,19.68962,5.03E-08,7.21564,5.83538,28.2,1.02E-06,3.07E-01,9.10E+01,5.09E-10,1.02E-06,1.13E-06
4,18.5,8.09E-07,37.26886,19.68962,5.10E-08,7.21564,5.83538,28.2,1.02E-06,3.07E-01,9.10E+01,5.16E-10,1.02E-06,1.13E-06
4,19,8.10E-07,37.26886,19.68962,5.16E-08,7.21564,5.83538,28.2,1.02E-06,3.07E-01,9.10E+01,5.22E-10,1.02E-06,1.14E-06
4,19.5,8.10E-07,37.26886,19.68962,5.23E-08,7.21564,5.83538,28.2,1.02E-06,3.07E-01,9.10E+01,5.29E-10,1.02E-06,1.14E-06
4,20,8.10E-07,37.26886,19.68962,5.30E-08,7.21564,5.83538,28.2,1.02E-06,3.07E-01,9.10E+01,5.36E-10,1.02E-06,1.14E-06
4,20.5,8.11E-07,37.26886,19.68962,5.37E-08,7.21564,5.83538,28.2,1.02E-06,3.07E-01,9.10E+01,5.43E-10,1.02E-06,1.15E-06
4,21,8.11E-07,37.26886,19.68962,5.43E-08,7.21564,5.83538,28.2,1.02E-06,3.07E-01,9.10E+01,5.49E-10,1.02E-06,1.15E-06
4,21.5,8.12E-07,37.26886,19.68962,5.50E-08,7.21564,5.83538,28.2,1.02E-06,3.07E-01,9.10E+01,5.56E-10,1.02E-06,1.15E-06
4,22,8.12E-07,37.26886,19.68962,5.57E-08,7.21564,5.83538,28.2,1.02E-06,3.07E-01,9.10E+01,5.63E-10,1.03E-06,1.16E-06
4,22.5,8.12E-07,37.26886,19.68962,5.64E-08,7.21564,5.83538,28.2,1.02E-06,3.07E-01,9.10E+01,5.70E-10,1.03E-06,1.16E-06
4,23,8.13E-07,37.26886,19.68962,5.70E-08,7.21564,5.83538,28.2,1.02E-06,3.07E-01,9.10E+01,5.77E-10,1.03E-06,1.17E-06
4,23.5,8.13E-07,37.26886,19.68962,5.77E-08,7.21564,5.83538,28.2,1.02E-06,3.07E-01,9.10E+01,5.84E-10,1.03E-06,1.17E-06
4,24,8.14E-07,37.26886,19.68962,5.84E-08,7.21564,5.83538,28.2,1.02E-06,3.07E-01,9.10E+01,5.91E-10,1.03E-06,1.17E-06
4,24.5,8.14E-07,37.26886,19.68962,5.91E-08,7.21564,5.83538,28.2,1.02E-06,3.07E-01,9.10E+01,5.98E-10,1.03E-06,1.18E-06
4,25,8.14E-07,37.26886,19.68962,5.98E-08,7.21564,5.83538,28.2,1.03E-06,3.07E-01,9.10E+01,6.05E-10,1.03E-06,1.18E-06
4,25.5,8.15E-07,37.26886,19.68962,6.05E-08,7.21564,5.83538,28.2,1.03E-06,3.07E-01,9.10E+01,6.12E-10,1.03E-06,1.19E-06
4,26,8.15E-07,37.26886,19.68962,6.12E-08,7.21564,5.83538,28.2,1.03E-06,3.07E-01,9.10E+01,6.19E-10,1.03E-06,1.19E-06
4,26.5,8.16E-07,37.26886,19.68962,6.19E-08,7.21564,5.83538,28.2,1.03E-06,3.07E-01,9.10E+01,6.26E-10,1.03E-06,1.19E-06
4,27,8.16E-07,37.26886,19.68962,6.26E-08,7.21564,5.83538,28.2,1.03E-06,3.07E-01,9.10E+01,6.33E-10,1.03E-06,1.20E-06
4,27.5,8.16E-07,37.26886,19.68962,6.33E-08,7.21564,5.83538,28.2,1.03E-06,3.07E-01,9.10E+01,6.40E-10,1.03E-06,1.20E-06
4,28,8.17E-07,37.26886,19.68962,6.40E-08,7.21564,5.83538,28.2,1.03E-06,3.07E-01,9.10E+01,6.47E-10,1.03E-06,1.21E-06
4,28.5,8.17E-07,37.26886,19.68962,6.47E-08,7.21564,5.83538,28.2,1.03E-06,3.07E-01,9.10E+01,6.54E-10,1.03E-06,1.21E-06
4,29,8.18E-07,37.26886,19.68962,6.54E-08,7.21564,5.83538,28.2,1.03E-06,3.07E-01,9.10E+01,6.61E-10,1.03E-06,1.21E-06
4,29.5,8.18E-07,37.26886,19.68962,6.61E-08,7.21564,5.83538,28.2,1.03E-06,3.07E-01,9.10E+01,6.69E-10,1.03E-06,1.22E-06
4,30,8.19E-07,37.26886,19.68962,6.68E-08,7.21564,5.83538,28.2,1.03E-06,3.07E-01,9.10E+01,6.76E-10,1.03E-06,1.22E-06
4,30.5,8.19E-07,37.26886,19.68962,6.75E-08,7.21564,5.83538,28.2,1.03E-06,3.07E-01,9.10E+01,6.83E-10,1.04E-06,1.23E-06
4,31,8.19E-07,37.26886,19.68962,6.82E-08,7.21564,5.83538,28.2,1.03E-06,3.07E-01,9.10E+01,6.90E-10,1.04E-06,1.23E-06
4,31.5,8.20E-07,37.26886,19.68962,6.90E-08,7.21564,5.83538,28.2,1.03E-06,3.07E-01,9.10E+01,6.98E-10,1.04E-06,1.23E-06
4,32,8.20E-07,37.26886,19.68962,6.97E-08,7.21564,5.83538,28.2,1.03E-06,3.07E-01,9.10E+01,7.05E-10,1.04E-06,1.24E-06
4,32.5,8.21E-07,37.26886,19.68962,7.04E-08,7.21564,5.83538,28.2,1.03E-06,3.07E-01,9.10E+01,7.12E-10,1.04E-06,1.24E-06
4,33,8.21E-07,37.26886,19.68962,7.11E-08,7.21564,5.83538,28.2,1.03E-06,3.07E-01,9.10E+01,7.20E-10,1.04E-06,1.25E-06
