run_ID,Time,CH4_aq,H2_aq,HCO3,HS,SO4,pH,Temp,CH4_g,CO2_g,H2_g,H2S_g,Biomass_MET,Biomass_SRB
3,4,7.97E-07,37.23572,1.96954,3.22E-08,0.72178,6.10085,28.2,1.00E-06,0.02417,91,3.00E-10,1.00E-06,1.02E-06
3,4.5,7.97E-07,37.23572,1.96954,3.28E-08,0.72178,6.10085,28.2,1.00E-06,0.02417,91,3.05E-10,1.01E-06,1.03E-06
3,5,7.97E-07,37.23572,1.96954,3.33E-08,0.72178,6.10085,28.2,1.01E-06,0.02417,91,3.10E-10,1.01E-06,1.03E-06
3,5.5,7.98E-07,37.23572,1.96954,3.39E-08,0.72178,6.10085,28.2,1.01E-06,0.02417,91,3.16E-10,1.01E-06,1.03E-06
3,6,7.98E-07,37.23572,1.96954,3.44E-08,0.72178,6.10085,28.2,1.01E-06,0.02417,91,3.21E-10,1.01E-06,1.04E-06
3,6.5,7.99E-07,37.23572,1.96954,3.50E-08,0.72178,6.10085,28.2,1.01E-06,0.02417,91,3.26E-10,1.01E-06,1.04E-06
3,7,7.99E-07,37.23572,1.96954,3.55E-08,0.72178,6.10085,28.2,1.01E-06,0.02417,91,3.31E-10,1.01E-06,1.04E-06
3,7.5,7.99E-07,37.23572,1.96954,3.61E-08,0.72178,6.10085,28.2,1.01E-06,0.02417,91,3.36E-10,1.01E-06,1.05E-06
3,8,8.00E-07,37.23572,1.96954,3.66E-08,0.72178,6.10085,28.2,1.01E-06,0.02417,91,3.41E-10,1.01E-06,1.05E-06
3,8.5,8.00E-07,37.23572,1.96954,3.72E-08,0.72178,6.10085,28.2,1.01E-06,0.02417,91,3.46E-10,1.01E-06,1.05E-06
3,9,8.01E-07,37.23572,1.96954,3.77E-08,0.72178,6.10085,28.2,1.01E-06,0.02417,91,3.52E-10,1.01E-06,1.06E-06
3,9.5,8.01E-07,37.23572,1.96954,3.83E-08,0.72178,6.10085,28.2,1.01E-06,0.02417,91,3.57E-10,1.01E-06,1.06E-06
3,10,8.02E-07,37.23572,1.96954,3.89E-08,0.72178,6.10085,28.2,1.01E-06,0.02417,91,3.62E-10,1.01E-06,1.06E-06
3,10.5,8.02E-07,37.23572,1.96954,3.94E-08,0.72178,6.10085,28.2,1.01E-06,0.02417,91,3.67E-10,1.01E-06,1.07E-06
3,11,8.02E-07,37.23572,1.96954,4.00E-08,0.72178,6.10085,28.2,1.01E-06,0.02417,91,3.73E-10,1.01E-06,1.07E-06
3,11.5,8.03E-07,37.23572,1.96954,4.06E-08,0.72178,6.10085,28.2,1.01E-06,0.02417,91,3.78E-10,1.01E-06,1.07E-06
3,12,8.03E-07,37.23572,1.96954,4.11E-08,0.72178,6.10085,28.2,1.01E-06,0.02417,91,3.83E-10,1.01E-06,1.07E-06
3,12.5,8.04E-07,37.23572,1.96954,4.17E-08,0.72178,6.10085,28.2,1.01E-06,0.02417,91,3.88E-10,1.01E-06,1.08E-06
3,13,8.04E-07,37.23572,1.96954,4.23E-08,0.72178,6.10085,28.2,1.01E-06,0.02417,91,3.94E-10,1.01E-06,1.08E-06
3,13.5,8.04E-07,37.23572,1.96954,4.28E-08,0.72178,6.10085,28.2,1.01E-06,0.02417,91,3.99E-10,1.02E-06,1.08E-06
3,14,8.05E-07,37.23572,1.96954,4.34E-08,0.72178,6.10085,28.2,1.01E-06,0.02417,91,4.04E-10,1.02E-06,1.09E-06
3,14.5,8.05E-07,37.23572,1.96954,4.40E-08,0.72178,6.10085,28.2,1.01E-06,0.02417,91,4.10E-10,1.02E-06,1.09E-06
3,15,8.06E-07,37.23572,1.96954,4.46E-08,0.72178,6.10085,28.2,1.02E-06,0.02417,91,4.15E-10,1.02E-06,1.09E-06
3,15.5,8.06E-07,37.23572,1.96954,4.51E-08,0.72178,6.10085,28.2,1.02E-06,0.02417,91,4.21E-10,1.02E-06,1.10E-06
3,16,8.06E-07,37.23572,1.96954,4.57E-08,0.72178,6.10085,28.2,1.02E-06,0.02417,91,4.26E-10,1.02E-06,1.10E-06
3,16.5,8.07E-07,37.23572,1.96954,4.63E-08,0.72178,6.10085,28.2,1.02E-06,0.02417,91,4.31E-10,1.02E-06,1.10E-06
3,17,8.07E-07,37.23572,1.96954,4.69E-08,0.72178,6.10085,28.2,1.02E-06,0.02417,91,4.37E-10,1.02E-06,1.11E-06
3,17.5,8.08E-07,37.23572,1.96954,4.75E-08,0.72178,6.10085,28.2,1.02E-06,0.02417,91,4.42E-10,1.02E-06,1.11E-06
3,18,8.08E-07,37.23572,1.96954,4.81E-08,0.72178,6.10085,28.2,1.02E-06,0.02417,91,4.48E-10,1.02E-06,1.11E-06
3,18.5,8.08E-07,37.23572,1.96954,4.87E-08,0.72178,6.10085,28.2,1.02E-06,0.02417,91,4.53E-10,1.02E-06,1.12E-06
3,19,8.09E-07,37.23572,1.96954,4.93E-08,0.72178,6.10085,28.2,1.02E-06,0.02417,91,4.59E-10,1.02E-06,1.12E-06
3,19.5,8.09E-07,37.23572,1.96954,4.98E-08,0.72178,6.10085,28.2,1.02E-06,0.02417,91,4.64E-10,1.02E-06,1.12E-06
3,20,8.10E-07,37.23572,1.96954,5.04E-08,0.72178,6.10085,28.2,1.02E-06,0.02417,91,4.70E-10,1.02E-06,1.13E-06
3,20.5,8.10E-07,37.23572,1.96954,5.10E-08,0.72178,6.10085,28.2,1.02E-06,0.02417,91,4.76E-10,1.02E-06,1.13E-06
3,21,8.10E-07,37.23572,1.96954,5.16E-08,0.72178,6.10085,28.2,1.02E-06,0.02417,91,4.81E-10,1.02E-06,1.13E-06
3,21.5,8.11E-07,37.23572,1.96954,5.22E-08,0.72178,6.10085,28.2,1.02E-06,0.02417,91,4.87E-10,1.02E-06,1.14E-06
3,22,8.11E-07,37.23572,1.96954,5.28E-08,0.72178,6.10085,28.2,1.02E-06,0.02417,91,4.92E-10,1.03E-06,1.14E-06
3,22.5,8.12E-07,37.23572,1.96954,5.35E-08,0.72178,6.10085,28.2,1.02E-06,0.02417,91,4.98E-10,1.03E-06,1.15E-06
3,23,8.12E-07,37.23572,1.96954,5.41E-08,0.72178,6.10085,28.2,1.02E-06,0.02417,91,5.04E-10,1.03E-06,1.15E-06
3,23.5,8.12E-07,37.23572,1.96954,5.47E-08,0.72178,6.10085,28.2,1.02E-06,0.02417,91,5.09E-10,1.03E-06,1.15E-06
3,24,8.13E-07,37.23572,1.96954,5.53E-08,0.72178,6.10085,28.2,1.02E-06,0.02417,91,5.15E-10,1.03E-06,1.16E-06
3,24.5,8.13E-07,37.23572,1.96954,5.59E-08,0.72178,6.10085,28.2,1.03E-06,0.02417,91,5.21E-10,1.03E-06,1.16E-06
3,25,8.14E-07,37.23572,1.96954,5.65E-08,0.72178,6.10085,28.2,1.03E-06,0.02417,91,5.26E-10,1.03E-06,1.16E-06
3,25.5,8.14E-07,37.23572,1.96954,5.71E-08,0.72178,6.10085,28.2,1.03E-06,0.02417,91,5.32E-10,1.03E-06,1.17E-06
3,26,8.15E-07,37.23572,1.96954,5.77E-08,0.72178,6.10085,28.2,1.03E-06,0.02417,91,5.38E-10,1.03E-06,1.17E-06
3,26.5,8.15E-07,37.23572,1.96954,5.84E-08,0.72178,6.10085,28.2,1.03E-06,0.02417,91,5.44E-10,1.03E-06,1.17E-06
3,27,8.15E-07,37.23572,1.96954,5.90E-08,0.72178,6.10085,28.2,1.03E-06,0.02417,91,5.49E-10,1.03E-06,1.18E-06
3,27.5,8.16E-07,37.23572,1.96954,5.96E-08,0.72178,6.10085,28.2,1.03E-06,0.02417,91,5.55E-10,1.03E-06,1.18E-06
3,28,8.16E-07,37.23572,1.96954,6.02E-08,0.72178,6.10085,28.2,1.03E-06,0.02417,91,5.61E-10,1.03E-06,1.18E-06
3,28.5,8.17E-07,37.23572,1.96954,6.09E-08,0.72178,6.10085,28.2,1.03E-06,0.02417,91,5.67E-10,1.03E-06,1.19E-06
3,29,8.17E-07,37.23572,1.96954,6.15E-08,0.72178,6.10085,28.2,1.03E-06,0.02417,91,5.73E-10,1.03E-06,1.19E-06
3,29.5,8.17E-07,37.23572,1.96954,6.21E-08,0.72178,6.10085,28.2,1.03E-06,0.02417,91,5.79E-10,1.03E-06,1.19E-06
3,30,8.18E-07,37.23572,1.96954,6.27E-08,0.72178,6.10085,28.2,1.03E-06,0.02417,91,5.85E-10,1.03E-06,1.20E-06
3,30.5,8.18E-07,37.23572,1.96954,6.34E-08,0.72178,6.10085,28.2,1.03E-06,0.02417,91,5.90E-10,1.04E-06,1.20E-06
3,31,8.19E-07,37.23572,1.96954,6.40E-08,0.72178,6.10085,28.2,1.03E-06,0.02417,91,5.96E-10,1.04E-06,1.21E-06
3,31.5,8.19E-07,37.23572,1.96954,6.47E-08,0.72178,6.10085,28.2,1.03E-06,0.02417,91,6.02E-10,1.04E-06,1.21E-06
3,32,8.20E-07,37.23572,1.96954,6.53E-08,0.72178,6.10085,28.2,1.03E-06,0.02417,91,6.08E-10,1.04E-06,1.21E-06
3,32.5,8.20E-07,37.23572,1.96954,6.59E-08,0.72178,6.10085,28.2,1.03E-06,0.02417,91,6.14E-10,1.04E-06,1.22E-06
3,33,8.20E-07,37.23572,1.96954,6.66E-08,0.72178,6.10085,28.2,1.03E-06,0.02417,91,6.20E-10,1.04E-06,1.22E-06
3,33.5,8.21E-07,37.23572,1.96954,6.72E-08,0.72178,6.10085,28.2,1.03E-06,0.02417,91,6.26E-10,1.04E-06,1.22E-06
3,34,8.21E-07,37.23572,1.96954,6.79E-08,0.72178,6.10085,28.2,1.03E-06,0.02417,91,6.32E-10,1.04E-06,1.23E-06
3,34.5,8.22E-07,37.23572,1.96954,6.85E-08,0.72178,6.10085,28.2,1.04E-06,0.02417,91,6.38E-10,1.04E-06,1.23E-06
3,35,8.22E-07,37.23572,1.96954,6.92E-08,0.72178,6.10085,28.2,1.04E-06,0.02417,91,6.44E-10,1.04E-06,1.23E-06
3,35.5,8.22E-07,37.23572,1.96954,6.98E-08,0.72178,6.10085,28.2,1.04E-06,0.02417,91,6.51E-10,1.04E-06,1.24E-06
3,36,8.23E-07,37.23572,1.96954,7.05E-08,0.72178,6.10085,28.2,1.04E-06,0.02417,91,6.57E-10,1.04E-06,1.24E-06
3,36.5,8.23E-07,37.23572,1.96954,7.11E-08,0.72178,6.10085,28.2,1.04E-06,0.02417,91,6.63E-10,1.04E-06,1.25E-06
3,37,8.24E-07,37.23572,1.96954,7.18E-08,0.72178,6.10085,28.2,1.04E-06,0.02417,91,6.69E-10,1.04E-06,1.25E-06
3,37.5,8.24E-07,37.23572,1.96954,7.25E-08,0.72178,6.10085,28.2,1.04E-06,0.02417,91,6.75E-10,1.04E-06,1.25E-06
3,38,8.24E-07,37.23572,1.96954,7.31E-08,0.72178,6.10085,28.2,1.04E-06,0.02417,91,6.81E-10,1.04E-06,1.26E-06
3,38.5,8.25E-07,37.23572,1.96954,7.38E-08,0.72178,6.10085,28.2,1.04E-06,0.02417,91,6.88E-10,1.04E-06,1.26E-06
3,39,8.25E-07,37.23572,1.96954,7.45E-08,0.72178,6.10085,28.2,1.04E-06,0.02417,91,6.94E-10,1.05E-06,1.26E-06
3,39.5,8.26E-07,37.23572,1.96954,7.51E-08,0.72178,6.10085,28.2,1.04E-06,0.02417,91,7.00E-10,1.05E-06,1.27E-06
3,40,8.26E-07,37.23572,1.96954,7.58E-08,0.72178,6.10085,28.2,1.04E-06,0.02417,91,7.06E-10,1.05E-06,1.27E-06
3,40.5,8.27E-07,37.23572,1.96954,7.65E-08,0.72178,6.10085,28.2,1.04E-06,0.02417,91,7.13E-10,1.05E-06,1.28E-06
3,41,8.27E-07,37.23572,1.96954,7.72E-08,0.72178,6.10085,28.2,1.04E-06,0.02417,91,7.19E-10,1.05E-06,1.28E-06
3,41.5,8.27E-07,37.23572,1.96954,7.78E-08,0.72178,6.10085,28.2,1.04E-06,0.02417,91,7.25E-10,1.05E-06,1.28E-06
3,42,8.28E-07,37.23572,1.96954,7.85E-08,0.72178,6.10085,28.2,1.04E-06,0.02417,91,7.32E-10,1.05E-06,1.29E-06
3,42.5,8.28E-07,37.23572,1.96954,7.92E-08,0.72178,6.10085,28.2,1.04E-06,0.02417,91,7.38E-10,1.05E-06,1.29E-06
3,43,8.29E-07,37.23572,1.96954,7.99E-08,0.72178,6.10085,28.2,1.04E-06,0.02417,91,7.44E-10,1.05E-06,1.30E-06
3,43.5,8.29E-07,37.23572,1.96954,8.06E-08,0.72178,6.10085,28.2,1.04E-06,0.02417,91,7.51E-10,1.05E-06,1.30E-06
3,44,8.30E-07,37.23572,1.96954,8.13E-08,0.72178,6.10085,28.2,1.05E-06,0.02417,91,7.57E-10,1.05E-06,1.30E-06
3,44.5,8.30E-07,37.23572,1.96954,8.20E-08,0.72178,6.10085,28.2,1.05E-06,0.02417,91,7.63E-10,1.05E-06,1.31E-06
3,45,8.30E-07,37.23572,1.96954,8.26E-08,0.72178,6.10085,28.2,1.05E-06,0.02417,91,7.70E-10,1.05E-06,1.31E-06
3,45.5,8.31E-07,37.23572,1.96954,8.33E-08,0.72178,6.10085,28.2,1.05E-06,0.02417,91,7.76E-10,1.05E-06,1.32E-06
3,46,8.31E-07,37.23572,1.96954,8.40E-08,0.72178,6.10085,28.2,1.05E-06,0.02417,91,7.83E-10,1.05E-06,1.32E-06
3,46.5,8.32E-07,37.23572,1.96954,8.47E-08,0.72178,6.10085,28.2,1.05E-06,0.02417,91,7.89E-10,1.05E-06,1.32E-06
3,47,8.32E-07,37.23572,1.96954,8.54E-08,0.72178,6.10085,28.2,1.05E-06,0.02417,91,7.96E-10,1.05E-06,1.33E-06
3,47.5,8.32E-07,37.23572,1.96954,8.61E-08,0.72178,6.10085,28.2,1.05E-06,0.02417,91,8.03E-10,1.06E-06,1.33E-06
3,48,8.33E-07,37.23572,1.96954,8.68E-08,0.72178,6.10085,28.2,1.05E-06,0.02417,91,8.09E-10,1.06E-06,1.34E-06
3,48.5,8.33E-07,37.23572,1.96954,8.76E-08,0.72178,6.10085,28.2,1.05E-06,0.02417,91,8.16E-10,1.06E-06,1.34E-06
3,49,8.34E-07,37.23572,1.96954,8.83E-08,0.72178,6.10085,28.2,1.05E-06,0.02417,91,8.22E-10,1.06E-06,1.34E-06
3,49.5,8.34E-07,37.23572,1.96954,8.90E-08,0.72178,6.10085,28.2,1.05E-06,0.02417,91,8.29E-10,1.06E-06,1.35E-06
3,50,8.35E-07,37.23572,1.96954,8.97E-08,0.72178,6.10085,28.2,1.05E-06,0.02417,91,8.36E-10,1.06E-06,1.35E-06
4,0,7.94E-07,37.28279,1.96726,2.79E-08,72.09424,6.10084,28.2,1.00E-06,0.02428,91,2.61E-10,1.00E-06,1.00E-06
4,0.5,7.95E-07,37.28279,1.96726,2.85E-08,72.09424,6.10084,28.2,1.00E-06,0.02428,91,2.66E-10,1.00E-06,1.00E-06
4,1,7.95E-07,37.28279,1.96726,2.91E-08,72.09424,6.10084,28.2,1.00E-06,0.02428,91,2.72E-10,1.00E-06,1.01E-06
4,1.5,7.96E-07,37.28279,1.96726,2.97E-08,72.09424,6.10084,28.2,1.00E-06,0.02428,91,2.77E-10,1.00E-06,1.01E-06
4,2,7.96E-07,37.28279,1.96726,3.03E-08,72.09424,6.10084,28.2,1.00E-06,0.02428,91,2.83E-10,1.00E-06,1.01E-06
4,2.5,7.96E-07,37.28279,1.96726,3.09E-08,72.09424,6.10084,28.2,1.00E-06,0.02428,91,2.88E-10,1.00E-06,1.02E-06
4,3,7.97E-07,37.28279,1.96726,3.15E-08,72.09424,6.10084,28.2,1.00E-06,0.02428,91,2.94E-10,1.00E-06,1.02E-06
4,3.5,7.97E-07,37.28279,1.96726,3.21E-08,72.09424,6.10084,28.2,1.00E-06,0.02428,91,3.00E-10,1.00E-06,1.02E-06
4,4,7.98E-07,37.28279,1.96726,3.27E-08,72.09424,6.10084,28.2,1.00E-06,0.02428,91,3.05E-10,1.00E-06,1.03E-06
4,4.5,7.98E-07,37.28279,1.96726,3.33E-08,72.09424,6.10084,28.2,1.00E-06,0.02428,91,3.11E-10,1.01E-06,1.03E-06
4,5,7.98E-07,37.28279,1.96726,3.39E-08,72.09424,6.10084,28.2,1.01E-06,0.02428,91,3.17E-10,1.01E-06,1.03E-06
4,5.5,7.99E-07,37.28279,1.96726,3.45E-08,72.09424,6.10084,28.2,1.01E-06,0.02428,91,3.22E-10,1.01E-06,1.04E-06
4,6,7.99E-07,37.28279,1.96726,3.52E-08,72.09424,6.10084,28.2,1.01E-06,0.02428,91,3.28E-10,1.01E-06,1.04E-06
4,6.5,8.00E-07,37.28279,1.96726,3.58E-08,72.09424,6.10084,28.2,1.01E-06,0.02428,91,3.34E-10,1.01E-06,1.04E-06
4,7,8.00E-07,37.28279,1.96726,3.64E-08,72.09424,6.10084,28.2,1.01E-06,0.02428,91,3.40E-10,1.01E-06,1.05E-06
4,7.5,8.00E-07,37.28279,1.96726,3.70E-08,72.09424,6.10084,28.2,1.01E-06,0.02428,91,3.45E-10,1.01E-06,1.05E-06
4,8,8.01E-07,37.28279,1.96726,3.76E-08,72.09424,6.10084,28.2,1.01E-06,0.02428,91,3.51E-10,1.01E-06,1.06E-06
4,8.5,8.01E-07,37.28279,1.96726,3.83E-08,72.09424,6.10084,28.2,1.01E-06,0.02428,91,3.57E-10,1.01E-06,1.06E-06
4,9,8.02E-07,37.28279,1.96726,3.89E-08,72.09424,6.10084,28.2,1.01E-06,0.02428,91,3.63E-10,1.01E-06,1.06E-06
4,9.5,8.02E-07,37.28279,1.96726,3.95E-08,72.09424,6.10084,28.2,1.01E-06,0.02428,91,3.69E-10,1.01E-06,1.07E-06
4,10,8.02E-07,37.28279,1.96726,4.01E-08,72.09424,6.10084,28.2,1.01E-06,0.02428,91,3.75E-10,1.01E-06,1.07E-06
4,10.5,8.03E-07,37.28279,1.96726,4.08E-08,72.09424,6.10084,28.2,1.01E-06,0.02428,91,3.81E-10,1.01E-06,1.07E-06
4,11,8.03E-07,37.28279,1.96726,4.14E-08,72.09424,6.10084,28.2,1.01E-06,0.02428,91,3.86E-10,1.01E-06,1.08E-06
4,11.5,8.04E-07,37.28279,1.96726,4.20E-08,72.09424,6.10084,28.2,1.01E-06,0.02428,91,3.92E-10,1.01E-06,1.08E-06
4,12,8.04E-07,37.28279,1.96726,4.27E-08,72.09424,6.10084,28.2,1.01E-06,0.02428,91,3.98E-10,1.01E-06,1.08E-06
4,12.5,8.05E-07,37.28279,1.96726,4.33E-08,72.09424,6.10084,28.2,1.01E-06,0.02428,91,4.04E-10,1.01E-06,1.09E-06
4,13,8.05E-07,37.28279,1.96726,4.40E-08,72.09424,6.10084,28.2,1.01E-06,0.02428,91,4.10E-10,1.01E-06,1.09E-06
4,13.5,8.05E-07,37.28279,1.96726,4.46E-08,72.09424,6.10084,28.2,1.01E-06,0.02428,91,4.16E-10,1.02E-06,1.10E-06
4,14,8.06E-07,37.28279,1.96726,4.53E-08,72.09424,6.10084,28.2,1.01E-06,0.02428,91,4.22E-10,1.02E-06,1.10E-06
4,14.5,8.06E-07,37.28279,1.96726,4.59E-08,72.09424,6.10084,28.2,1.01E-06,0.02428,91,4.29E-10,1.02E-06,1.10E-06
4,15,8.07E-07,37.28279,1.96726,4.66E-08,72.09424,6.10084,28.2,1.02E-06,0.02428,91,4.35E-10,1.02E-06,1.11E-06
4,15.5,8.07E-07,37.28279,1.96726,4.72E-08,72.09424,6.10084,28.2,1.02E-06,0.02428,91,4.41E-10,1.02E-06,1.11E-06
4,16,8.07E-07,37.28279,1.96726,4.79E-08,72.09424,6.10084,28.2,1.02E-06,0.02428,91,4.47E-10,1.02E-06,1.11E-06
4,16.5,8.08E-07,37.28279,1.96726,4.85E-08,72.09424,6.10084,28.2,1.02E-06,0.02428,91,4.53E-10,1.02E-06,1.12E-06
4,17,8.08E-07,37.28279,1.96726,4.92E-08,72.09424,6.10084,28.2,1.02E-06,0.02428,91,4.59E-10,1.02E-06,1.12E-06
4,17.5,8.09E-07,37.28279,1.96726,4.99E-08,72.09424,6.10084,28.2,1.02E-06,0.02428,91,4.65E-10,1.02E-06,1.13E-06
4,18,8.09E-07,37.28279,1.96726,5.05E-08,72.09424,6.10084,28.2,1.02E-06,0.02428,91,4.72E-10,1.02E-06,1.13E-06
4,18.5,8.09E-07,37.28279,1.96726,5.12E-08,72.09424,6.10084,28.2,1.02E-06,0.02428,91,4.78E-10,1.02E-06,1.13E-06
4,19,8.10E-07,37.28279,1.96726,5.19E-08,72.09424,6.10084,28.2,1.02E-06,0.02428,91,4.84E-10,1.02E-06,1.14E-06
4,19.5,8.10E-07,37.28279,1.96726,5.25E-08,72.09424,6.10084,28.2,1.02E-06,0.02428,91,4.90E-10,1.02E-06,1.14E-06
4,20,8.11E-07,37.28279,1.96726,5.32E-08,72.09424,6.10084,28.2,1.02E-06,0.02428,91,4.97E-10,1.02E-06,1.14E-06
4,20.5,8.11E-07,37.28279,1.96726,5.39E-08,72.09424,6.10084,28.2,1.02E-06,0.02428,91,5.03E-10,1.02E-06,1.15E-06
4,21,8.11E-07,37.28279,1.96726,5.46E-08,72.09424,6.10084,28.2,1.02E-06,0.02428,91,5.09E-10,1.02E-06,1.15E-06
4,21.5,8.12E-07,37.28279,1.96726,5.52E-08,72.09424,6.10084,28.2,1.02E-06,0.02428,91,5.16E-10,1.02E-06,1.16E-06
4,22,8.12E-07,37.28279,1.96726,5.59E-08,72.09424,6.10084,28.2,1.02E-06,0.02428,91,5.22E-10,1.03E-06,1.16E-06
4,22.5,8.13E-07,37.28279,1.96726,5.66E-08,72.09424,6.10084,28.2,1.02E-06,0.02428,91,5.28E-10,1.03E-06,1.16E-06
4,23,8.13E-07,37.28279,1.96726,5.73E-08,72.09424,6.10084,28.2,1.02E-06,0.02428,91,5.35E-10,1.03E-06,1.17E-06
4,23.5,8.13E-07,37.28279,1.96726,5.80E-08,72.09424,6.10084,28.2,1.02E-06,0.02428,91,5.41E-10,1.03E-06,1.17E-06
4,24,8.14E-07,37.28279,1.96726,5.87E-08,72.09424,6.10084,28.2,1.02E-06,0.02428,91,5.48E-10,1.03E-06,1.18E-06
4,24.5,8.14E-07,37.28279,1.96726,5.94E-08,72.09424,6.10084,28.2,1.02E-06,0.02428,91,5.54E-10,1.03E-06,1.18E-06
4,25,8.15E-07,37.28279,1.96726,6.01E-08,72.09424,6.10084,28.2,1.03E-06,0.02428,91,5.61E-10,1.03E-06,1.18E-06
4,25.5,8.15E-07,37.28279,1.96726,6.08E-08,72.09424,6.10084,28.2,1.03E-06,0.02428,91,5.67E-10,1.03E-06,1.19E-06
4,26,8.16E-07,37.28279,1.96726,6.15E-08,72.09424,6.10084,28.2,1.03E-06,0.02428,91,5.74E-10,1.03E-06,1.19E-06
4,26.5,8.16E-07,37.28279,1.96726,6.22E-08,72.09424,6.10084,28.2,1.03E-06,0.02428,91,5.80E-10,1.03E-06,1.20E-06
4,27,8.16E-07,37.28279,1.96726,6.29E-08,72.09424,6.10084,28.2,1.03E-06,0.02428,91,5.87E-10,1.03E-06,1.20E-06
4,27.5,8.17E-07,37.28279,1.96726,6.36E-08,72.09424,6.10084,28.2,1.03E-06,0.02428,91,5.94E-10,1.03E-06,1.20E-06
4,28,8.17E-07,37.28279,1.96726,6.43E-08,72.09424,6.10084,28.2,1.03E-06,0.02428,91,6.00E-10,1.03E-06,1.21E-06
4,28.5,8.18E-07,37.28279,1.96726,6.50E-08,72.09424,6.10084,28.2,1.03E-06,0.02428,91,6.07E-10,1.03E-06,1.21E-06
4,29,8.18E-07,37.28279,1.96726,6.57E-08,72.09424,6.10084,28.2,1.03E-06,0.02428,91,6.14E-10,1.03E-06,1.22E-06
4,29.5,8.18E-07,37.28279,1.96726,6.65E-08,72.09424,6.10084,28.2,1.03E-06,0.02428,91,6.20E-10,1.03E-06,1.22E-06
4,30,8.19E-07,37.28279,1.96726,6.72E-08,72.09424,6.10084,28.2,1.03E-06,0.02428,91,6.27E-10,1.03E-06,1.22E-06
4,30.5,8.19E-07,37.28279,1.96726,6.79E-08,72.09424,6.10084,28.2,1.03E-06,0.02428,91,6.34E-10,1.04E-06,1.23E-06
4,31,8.20E-07,37.28279,1.96726,6.86E-08,72.09424,6.10084,28.2,1.03E-06,0.02428,91,6.41E-10,1.04E-06,1.23E-06
4,31.5,8.20E-07,37.28279,1.96726,6.94E-08,72.09424,6.10084,28.2,1.03E-06,0.02428,91,6.47E-10,1.04E-06,1.24E-06
4,32,8.20E-07,37.28279,1.96726,7.01E-08,72.09424,6.10084,28.2,1.03E-06,0.02428,91,6.54E-10,1.04E-06,1.24E-06
4,32.5,8.21E-07,37.28279,1.96726,7.08E-08,72.09424,6.10084,28.2,1.03E-06,0.02428,91,6.61E-10,1.04E-06,1.24E-06
4,33,8.21E-07,37.28279,1.96726,7.16E-08,72.09424,6.10084,28.2,1.03E-06,0.02428,91,6.68E-10,1.04E-06,1.25E-06
4,33.5,8.22E-07,37.28279,1.96726,7.23E-08,72.09424,6.10084,28.2,1.03E-06,0.02428,91,6.75E-10,1.04E-06,1.25E-06
4,34,8.22E-07,37.28279,1.96726,7.31E-08,72.09424,6.10084,28.2,1.03E-06,0.02428,91,6.82E-10,1.04E-06,1.26E-06
4,34.5,8.23E-07,37.28279,1.96726,7.38E-08,72.09424,6.10084,28.2,1.04E-06,0.02428,91,6.89E-10,1.04E-06,1.26E-06
4,35,8.23E-07,37.28279,1.96726,7.45E-08,72.09424,6.10084,28.2,1.04E-06,0.02428,91,6.96E-10,1.04E-06,1.27E-06
4,35.5,8.23E-07,37.28279,1.96726,7.53E-08,72.09424,6.10084,28.2,1.04E-06,0.02428,91,7.03E-10,1.04E-06,1.27E-06
4,36,8.24E-07,37.28279,1.96726,7.60E-08,72.09424,6.10084,28.2,1.04E-06,0.02428,91,7.10E-10,1.04E-06,1.27E-06
4,36.5,8.24E-07,37.28279,1.96726,7.68E-08,72.09424,6.10084,28.2,1.04E-06,0.02428,91,7.17E-10,1.04E-06,1.28E-06
4,37,8.25E-07,37.28279,1.96726,7.76E-08,72.09424,6.10084,28.2,1.04E-06,0.02428,91,7.24E-10,1.04E-06,1.28E-06
4,37.5,8.25E-07,37.28279,1.96726,7.83E-08,72.09424,6.10084,28.2,1.04E-06,0.02428,91,7.31E-10,1.04E-06,1.29E-06
4,38,8.25E-07,37.28279,1.96726,7.91E-08,72.09424,6.10084,28.2,1.04E-06,0.02428,91,7.38E-10,1.04E-06,1.29E-06
4,38.5,8.26E-07,37.28279,1.96726,7.98E-08,72.09424,6.10084,28.2,1.04E-06,0.02428,91,7.45E-10,1.04E-06,1.30E-06
4,39,8.26E-07,37.28279,1.96726,8.06E-08,72.09424,6.10084,28.2,1.04E-06,0.02428,91,7.52E-10,1.05E-06,1.30E-06
4,39.5,8.27E-07,37.28279,1.96726,8.14E-08,72.09424,6.10084,28.2,1.04E-06,0.02428,91,7.59E-10,1.05E-06,1.30E-06
4,40,8.27E-07,37.28279,1.96726,8.21E-08,72.09424,6.10084,28.2,1.04E-06,0.02428,91,7.67E-10,1.05E-06,1.31E-06
4,40.5,8.28E-07,37.28279,1.96726,8.29E-08,72.09424,6.10084,28.2,1.04E-06,0.02428,91,7.74E-10,1.05E-06,1.31E-06
4,41,8.28E-07,37.28279,1.96726,8.37E-08,72.09424,6.10084,28.2,1.04E-06,0.02428,91,7.81E-10,1.05E-06,1.32E-06
4,41.5,8.28E-07,37.28279,1.96726,8.45E-08,72.09424,6.10084,28.2,1.04E-06,0.02428,91,7.88E-10,1.05E-06,1.32E-06
4,42,8.29E-07,37.28279,1.96726,8.53E-08,72.09424,6.10084,28.2,1.04E-06,0.02428,91,7.96E-10,1.05E-06,1.33E-06
